"date";"AtomId";"Shows";"BudgetSpent";"Clicks"
"2024-06-22";10614;7;0.00963200;0
"2024-06-22";10417;1;0.07705600;0
"2024-06-26";10491;179;3.29414400;1
"2024-06-14";10584;1;0.00963200;0
"2024-06-23";10437;137;2.06124800;1
"2024-06-27";10625;3;0.00000000;0
"2024-06-21";10168;47;0.93430400;0
"2024-06-28";10174;234;3.93948800;0
"2024-06-27";10428;22;1.31958400;0
"2024-06-24";10494;90;2.12867200;0
"2024-06-20";10502;5365;95.11590368;14
"2024-06-15";10608;1;0.00000000;0
"2024-06-19";10476;1;0.05779200;0
"2024-06-23";10597;17;0.00000000;0
"2024-07-01";10696;2825;14.52987200;120
"2024-06-25";10706;119;28.96573568;25
"2024-06-12";10430;1;0.00000000;0
"2024-06-25";10122;7;0.05779200;0
"2024-06-19";10595;30;0.39491200;3
"2024-06-25";10623;1;0.00000000;0
"2024-06-15";10489;105;4.02617600;0
"2024-06-20";10496;7;0.27932800;0
"2024-07-05";10500;0;0.00000000;0
"2024-06-17";10171;2;0.01926400;0
"2024-06-11";10216;16;0.16374400;0
"2024-06-25";10236;3;0.06742400;0
"2024-06-15";10639;8;0.12521600;1
"2024-06-28";10648;3;0.00000000;0
"2024-06-29";10660;86;1.70486400;0
"2024-06-15";10331;698;11.47171200;6
"2024-06-20";10460;153;4.29587200;0
"2024-06-17";10600;611;3.28470464;19
"2024-06-14";10427;1;0.00963200;0
"2024-06-22";10457;55;1.31958400;0
"2024-06-27";10432;129;4.59446400;5
"2024-06-26";10607;1002;7.01209600;39
"2024-06-30";10328;4;0.25043200;0
"2024-06-27";10233;272;4.92195200;1
"2024-06-13";10493;480;15.49788800;0
"2024-06-20";10618;2050;16.45145600;116
"2024-07-05";10691;2;0.00963200;1
"2024-06-16";10469;3888;73.88707200;59
"2024-06-27";10468;19;0.31785600;0
"2024-06-12";10592;3475;31.50646464;49
"2024-06-18";10036;75;9.61273600;5
"2024-06-19";10598;3;0.00000000;0
"2024-07-07";10451;0;0.00000000;0
"2024-06-11";10494;179;4.97974400;0
"2024-06-27";10664;33;0.77056000;0
"2024-06-13";10018;142;7.22400000;93
"2024-06-25";10042;15;0.00000000;0
"2024-06-26";10604;4;0.04816000;0
"2024-07-05";10256;1;0.00963200;0
"2024-06-15";10487;298;9.40083200;2
"2024-06-26";10641;12;0.72240000;2
"2024-06-18";10422;1;0.00963200;0
"2024-06-26";10451;167;2.24425600;1
"2024-06-18";10501;3;0.00963200;0
"2024-06-16";10432;1;0.01926400;0
"2024-06-11";10457;2;0.11558400;0
"2024-06-25";10477;74;1.46406400;0
"2024-06-27";10630;23;0.13484800;2
"2024-06-15";10634;9;0.08668800;1
"2024-06-15";10330;2;0.03852800;0
"2024-06-23";10480;58;1.04025600;0
"2024-07-04";10674;33;0.39799424;1
"2024-06-24";10216;14;0.16374400;2
"2024-06-29";10427;9;0.17337600;0
"2024-06-17";10595;1377;13.36940864;83
"2024-06-12";10634;578;5.60582400;32
"2024-06-14";10422;2;0.09632000;0
"2024-06-14";10467;362;6.58828800;0
"2024-06-28";10450;69;0.83798400;0
"2024-06-11";10610;2;0.01926400;0
"2024-06-25";10624;25;0.25958240;2
"2024-06-27";10236;0;0.00000000;0
"2024-06-30";10640;540;11.03856096;16
"2024-06-28";10330;455;14.16867200;16
"2024-06-25";10470;64;0.99209600;3
"2024-06-16";10626;3;0.01926400;0
"2024-06-26";10488;1;0.00963200;0
"2024-06-18";10031;16;2.02272000;1
"2024-06-17";10603;2;0.00000000;0
"2024-06-12";10626;1;0.01926400;0
"2024-06-18";10418;194;9.00592000;0
"2024-06-24";10607;5;0.02879968;0
"2024-06-12";10240;62;1.82044800;0
"2024-06-16";10427;599;9.72832000;3
"2024-06-28";10052;220;35.42649600;14
"2024-06-26";10618;6;0.07705600;1
"2024-06-22";10607;3;0.02889600;0
"2024-06-24";10174;403;8.10051200;4
"2024-06-20";10494;129;4.13212800;0
"2024-06-18";10469;8;0.13484800;0
"2024-07-07";10148;0;0.00000000;0
"2024-06-30";10331;1;0.01926400;0
"2024-06-25";10629;1;0.00000000;0
"2024-06-29";10665;1;0.01926400;0
"2024-06-15";10455;33;0.97283200;0
"2024-06-11";10500;3;0.14448000;0
"2024-06-12";10625;16;0.20227200;1
"2024-06-17";10489;197;9.69942400;1
"2024-06-13";10447;192;5.36502400;0
"2024-06-30";10643;26;0.92467200;4
"2024-06-27";10615;1;0.00000000;0
"2024-06-24";10642;10;0.27932800;0
"2024-06-25";10437;115;1.63744000;0
"2024-06-28";10643;10;0.15411200;0
"2024-06-29";10498;2;0.34675200;0
"2024-07-05";10696;391;11.04742240;34
"2024-06-27";10706;4;0.28896000;1
"2024-06-24";10489;289;5.85625600;2
"2024-06-21";10474;162;3.63126400;0
"2024-06-27";10662;189;3.66979200;2
"2024-06-25";10713;7;0.23116800;0
"2024-06-22";10216;296;3.93948800;19
"2024-06-30";10017;2;0.00000000;0
"2024-06-27";10655;2;0.00000000;0
"2024-06-26";10170;1;0.03852800;0
"2024-06-11";10491;1;0.10595200;0
"2024-07-07";10689;4;0.00828352;0
"2024-06-24";10222;311;2.22335456;20
"2024-06-22";10222;127;1.16547200;4
"2024-06-25";10624;2;0.02879968;0
"2024-06-22";10451;321;3.60236800;1
"2024-06-20";10031;29;6.46307200;3
"2024-06-14";10240;1;0.03852800;0
"2024-06-15";10633;6;0.00000000;0
"2024-06-12";10467;369;7.67670400;2
"2024-06-11";10582;14;0.15411200;0
"2024-06-24";10647;472;9.97875200;7
"2024-06-15";10483;386;12.12668800;2
"2024-06-18";10626;1;0.00000000;0
"2024-06-16";10617;7;0.03852800;0
"2024-06-27";10462;1;0.02889600;0
"2024-07-01";10691;52;1.06375808;3
"2024-06-11";10576;3;0.00000000;0
"2024-06-11";10639;13;0.15411200;0
"2024-06-30";10642;4;0.07705600;0
"2024-06-27";10474;258;3.85280000;0
"2024-06-20";10176;1;0.00000000;0
"2024-06-23";10432;1;0.00963200;0
"2024-06-11";10583;7;0.01926400;0
"2024-06-30";10649;17;0.36601600;0
"2024-06-27";10658;30;0.82835200;0
"2024-06-21";10630;5;0.03852800;0
"2024-06-24";10645;2;0.06742400;0
"2024-06-20";10432;5;0.08668800;0
"2024-06-23";10599;2;0.00000000;0
"2024-06-13";10609;2;0.00000000;0
"2024-06-17";10328;11;0.45222240;1
"2024-06-11";10497;2;0.05779200;0
"2024-06-16";10512;0;0.00000000;0
"2024-06-22";10148;1;0.04816000;0
"2024-06-19";10430;1;0.00963200;0
"2024-06-18";10623;3;0.00963200;0
"2024-06-11";10421;2;0.05779200;0
"2024-06-14";10581;45;0.08668800;0
"2024-06-18";10470;210;3.74684800;1
"2024-06-19";10450;346;4.78710400;3
"2024-06-12";10470;336;5.96220800;4
"2024-06-21";10641;1;0.01926400;0
"2024-06-22";10460;30;0.42380800;0
"2024-06-19";10600;496;2.93776000;20
"2024-06-21";10483;308;7.23363200;0
"2024-06-20";10499;1;0.02889600;0
"2024-07-01";10472;466;5.96220800;1
"2024-06-29";10662;1;0.00963200;0
"2024-06-19";10331;3;0.02889600;0
"2024-06-14";10439;102;3.61200000;0
"2024-06-20";10627;2;0.00000000;0
"2024-06-21";10256;192;3.50604800;2
"2024-06-18";10595;4;0.01926400;0
"2024-06-15";10639;2;0.02889600;0
"2024-06-11";10018;31;0.89577600;24
"2024-07-04";10469;0;0.00000000;0
"2024-06-27";10500;81;3.39046400;0
"2024-07-03";10236;0;0.00000000;0
"2024-06-18";10241;160;3.56384000;1
"2024-06-11";10148;2;0.10595200;0
"2024-06-20";10216;5;0.04816000;0
"2024-06-24";10233;374;8.01382400;0
"2024-06-30";10691;174;21.37649024;14
"2024-06-15";10577;38;0.04816000;0
"2024-07-05";10328;0;0.00000000;0
"2024-06-22";10642;8;0.13484800;0
"2024-06-18";10433;401;7.89824000;3
"2024-06-14";10481;186;6.10668800;1
"2024-06-16";10594;5;0.00000000;0
"2024-06-20";10491;1;0.00963200;0
"2024-06-23";10645;2284;38.99996800;7
"2024-06-24";10659;197;2.99555200;0
"2024-07-08";10679;3;0.13484800;0
"2024-06-21";10485;115;2.03235200;1
"2024-06-16";10436;127;2.81254400;0
"2024-07-08";10171;0;0.00000000;0
"2024-06-28";10328;2;0.01926400;0
"2024-06-25";10442;2;0.09632000;0
"2024-07-01";10432;2;0.02889600;0
"2024-06-22";10488;3;0.10595200;0
"2024-06-17";10472;1;0.00000000;0
"2024-06-11";10582;95;1.25216000;0
"2024-06-25";10602;13;0.09632000;1
"2024-06-11";10233;210;7.10841600;1
"2024-06-17";10478;300;6.86761600;0
"2024-06-15";10168;355;10.88416000;0
"2024-06-23";10489;147;2.44652800;1
"2024-06-29";10671;0;0.00000000;0
"2024-07-08";10017;8;0.00000000;0
"2024-06-26";10496;25;1.04988800;1
"2024-06-12";10331;548;6.85798400;5
"2024-06-20";10222;25;0.16374400;0
"2024-06-20";10431;2;0.04816000;0
"2024-06-15";10480;63;1.81081600;0
"2024-06-19";10428;456;12.95504000;7
"2024-06-28";10654;7;0.18300800;0
"2024-06-20";10493;1;0.04816000;0
"2024-06-24";10622;1;0.00000000;0
"2024-06-18";10472;1;0.00000000;0
"2024-06-19";10436;148;4.86416000;0
"2024-06-12";10481;146;4.06470400;0
"2024-06-16";10631;6;0.00000000;0
"2024-07-08";10681;2;0.03852800;0
"2024-06-26";10658;287;6.26080000;1
"2024-07-03";10469;0;0.00000000;0
"2024-06-14";10595;1755;14.92998528;78
"2024-06-20";10451;1033;20.87254400;2
"2024-06-11";10624;949;8.47616000;57
"2024-06-17";10470;402;6.67497600;2
"2024-06-26";10168;153;3.39046400;0
"2024-06-14";10479;3;0.18300800;0
"2024-06-30";10689;290;1.52503456;4
"2024-06-13";10502;18;1.07878400;0
"2024-06-27";10593;6;0.06742400;1
"2024-06-11";10462;312;8.42800000;0
"2024-06-14";10637;1;0.00000000;0
"2024-06-27";10502;4;0.04816000;0
"2024-06-23";10216;13;0.13484800;1
"2024-06-18";10328;3;0.04787104;0
"2024-06-13";10328;3140;54.47859200;27
"2024-06-29";10467;1;0.07705600;0
"2024-06-19";10623;5;0.03852800;0
"2024-06-18";10506;0;0.00000000;0
"2024-06-12";10422;3;0.26006400;0
"2024-06-22";10018;11;0.85724800;6
"2024-06-26";10644;4;0.02889600;0
"2024-06-20";10613;4;0.00000000;0
"2024-06-30";10215;1;0.00000000;0
"2024-06-17";10438;142;4.88342400;0
"2024-06-12";10495;353;9.77648000;0
"2024-06-22";10435;1;0.03852800;0
"2024-06-22";10492;244;4.24771200;0
"2024-06-28";10472;1;0.00000000;0
"2024-06-24";10653;1;0.00000000;0
"2024-06-13";10458;137;3.92022400;0
"2024-06-19";10487;130;4.45961600;0
"2024-06-29";10649;90;3.25561600;1
"2024-06-18";10427;174;2.84144000;0
"2024-06-21";10499;473;12.92614400;5
"2024-06-11";10610;24;0.08668800;1
"2024-06-24";10630;1;0.00000000;1
"2024-06-25";10479;8;0.09632000;0
"2024-06-14";10447;181;4.49814400;0
"2024-06-30";10450;108;1.64707200;0
"2024-06-24";10122;96;2.32131200;0
"2024-06-27";10222;107;0.94393600;5
"2024-07-07";10502;0;0.00000000;0
"2024-06-11";10472;1;0.00000000;0
"2024-06-15";10591;10601;55.77891200;119
"2024-06-23";10633;1;0.00000000;0
"2024-06-25";10641;1572;29.85920000;29
"2024-06-28";10427;5;0.01926400;0
"2024-06-16";10475;1;0.13484800;0
"2024-06-23";10483;346;6.69424000;2
"2024-06-11";10588;1;0.00963200;0
"2024-06-18";10595;38;0.34655936;6
"2024-06-22";10480;118;2.11904000;0
"2024-06-12";10586;5;0.00000000;0
"2024-06-26";10656;4;0.10595200;0
"2024-07-04";10436;0;0.00000000;0
"2024-06-21";10604;4;0.00963200;0
"2024-06-26";10618;34;0.31766336;1
"2024-07-03";10674;1;0.00000000;0
"2024-07-01";10256;265;4.47888000;0
"2024-06-18";10042;4;2.80291200;1
"2024-07-01";10440;107;3.00518400;0
"2024-06-11";10460;141;3.37120000;1
"2024-07-05";10018;1;0.00963200;1
"2024-06-19";10240;1;0.03852800;0
"2024-07-08";10256;0;0.00000000;0
"2024-06-21";10596;1;0.00000000;0
"2024-06-19";10031;9;1.04988800;1
"2024-06-18";10421;2;0.03852800;0
"2024-06-19";10418;312;15.68089600;1
"2024-06-27";10607;248;1.81081600;17
"2024-06-23";10607;4;0.04816000;1
"2024-07-03";10696;1;0.00000000;0
"2024-06-26";10233;342;6.28006400;1
"2024-06-17";10634;1;0.00000000;0
"2024-06-16";10167;85;2.04198400;1
"2024-06-30";10144;128;1.95529600;1
"2024-06-23";10619;5;0.05779200;0
"2024-06-20";10485;0;0.00000000;0
"2024-06-25";10655;98;2.05161600;1
"2024-06-17";10476;1;0.02889600;0
"2024-06-19";10499;1;0.03852800;0
"2024-06-25";10663;126;2.25388800;1
"2024-07-06";10148;0;0.00000000;0
"2024-06-28";10660;110;3.12076800;0
"2024-06-26";10241;95;1.73376000;1
"2024-06-12";10578;58;0.17337600;0
"2024-06-13";10575;6;0.00000000;0
"2024-06-17";10543;0;0.00000000;0
"2024-06-20";10457;125;2.87996800;1
"2024-06-21";10434;275;8.43763200;4
"2024-07-03";10463;311;4.95084800;1
"2024-06-20";10469;3656;61.74112000;36
"2024-06-28";10668;6;0.00000000;0
"2024-06-22";10170;48;0.78982400;0
"2024-06-16";10487;314;11.75104000;1
"2024-06-24";10608;1;0.00000000;0
"2024-06-29";10463;1;0.02889600;0
"2024-06-19";10624;1;0.01926400;1
"2024-06-17";10421;5;0.16374400;0
"2024-06-23";10457;93;1.79155200;1
"2024-06-16";10603;7;0.00963200;0
"2024-06-26";10470;71;0.95356800;0
"2024-06-30";10660;204;4.11286400;0
"2024-06-23";10610;4;0.04816000;0
"2024-06-21";10460;46;1.16547200;0
"2024-06-18";10600;246;1.37737600;12
"2024-07-03";10168;0;0.00000000;0
"2024-06-29";10330;417;13.16694400;10
"2024-06-29";10447;59;0.52976000;1
"2024-06-24";10634;2;0.00000000;0
"2024-07-05";10478;0;0.00000000;0
"2024-06-12";10493;392;13.16694400;1
"2024-06-15";10427;755;14.13014400;7
"2024-06-24";10474;234;4.37292800;0
"2024-07-08";10493;0;0.00000000;0
"2024-06-28";10662;1;0.00000000;0
"2024-06-13";10433;814;14.83328000;8
"2024-06-22";10630;4;0.01926400;0
"2024-06-23";10494;268;4.62336000;0
"2024-06-19";10422;113;2.78364800;0
"2024-06-11";10434;861;31.40032000;16
"2024-06-24";10437;135;2.29241600;0
"2024-06-26";10625;16;0.07705600;1
"2024-06-19";10501;50;3.54457600;1
"2024-06-15";10472;1;0.00000000;0
"2024-06-11";10591;6608;46.39734400;100
"2024-06-19";10621;26;0.00000000;0
"2024-06-16";10447;39;0.94393600;0
"2024-06-29";10642;460;22.60630400;25
"2024-06-22";10474;220;3.62163200;2
"2024-06-13";10042;21;7.70560000;2
"2024-06-16";10489;233;9.56457600;0
"2024-06-14";10496;3;0.01926400;0
"2024-06-21";10610;95;0.52012800;2
"2024-07-05";10674;8;0.00000000;0
"2024-06-27";10689;32;13.64854400;26
"2024-06-20";10244;3;0.02889600;0
"2024-06-24";10713;1;0.23116800;0
"2024-06-19";10618;1914;15.08371200;111
"2024-06-21";10457;47;1.28105600;0
"2024-06-26";10474;0;0.00000000;0
"2024-06-12";10215;1;0.00000000;0
"2024-07-01";10168;3;0.02889600;0
"2024-06-20";10593;2;0.01926400;0
"2024-06-30";10662;1;0.00000000;0
"2024-06-20";10630;6;0.02889600;0
"2024-07-01";10018;12;0.79945600;9
"2024-06-23";10455;115;1.57001600;0
"2024-06-25";10618;2;0.00963200;0
"2024-06-26";10665;2;0.07705600;0
"2024-06-21";10689;1009;14.07090720;34
"2024-07-01";10171;748;11.77030400;2
"2024-06-12";10730;0;0.00000000;0
"2024-06-25";10610;1;0.00963200;0
"2024-06-21";10622;1;0.00963200;0
"2024-07-06";10457;1;0.07705600;0
"2024-06-11";10432;3;0.14448000;0
"2024-06-11";10631;5;0.00000000;0
"2024-06-18";10447;2;0.10595200;0
"2024-06-23";10613;8;0.00000000;0
"2024-07-01";10641;15;0.70313600;0
"2024-06-12";10611;2;0.00963200;0
"2024-06-13";10036;88;16.16249600;10
"2024-06-24";10168;83;2.31168000;0
"2024-07-03";10643;4;0.10595200;0
"2024-06-24";10328;1;0.01926400;0
"2024-06-21";10497;1;0.02889600;0
"2024-06-27";10653;9;0.34675200;0
"2024-06-24";10480;82;1.69523200;0
"2024-07-04";10463;589;6.98320000;2
"2024-07-06";10502;0;0.00000000;0
"2024-06-26";10593;20;0.16374400;3
"2024-06-21";10418;2;0.27932800;0
"2024-06-23";10647;19;0.58755200;1
"2024-06-14";10493;667;17.84809600;6
"2024-06-29";10052;186;34.02985600;14
"2024-06-16";10605;6;0.02889600;1
"2024-06-12";10614;15;0.02889600;0
"2024-07-03";10640;453;9.19856000;13
"2024-06-14";10575;1;0.00000000;0
"2024-06-17";10432;1543;42.96835200;29
"2024-06-18";10479;120;3.63126400;0
"2024-06-25";10689;2;0.00000000;0
"2024-06-11";10463;1;0.00963200;0
"2024-07-03";10483;0;0.00000000;0
"2024-07-06";10689;30;45.31663360;6
"2024-06-27";10650;113;3.10150400;2
"2024-06-28";10696;6265;17.26141088;103
"2024-06-26";10437;50;0.68387200;1
"2024-06-13";10583;3657;53.69002016;64
"2024-06-23";10174;1;0.00963200;0
"2024-07-04";10696;202;3.55960192;15
"2024-07-07";10706;202;13.56243392;16
"2024-06-17";10427;374;5.90441600;3
"2024-06-20";10443;0;0.00000000;0
"2024-06-21";10624;46;0.48160000;3
"2024-06-29";10691;17;3.76457088;2
"2024-06-27";10499;1;0.00963200;0
"2024-06-11";10480;109;3.23635200;0
"2024-06-15";10458;1;0.01926400;0
"2024-06-24";10630;2;0.00963200;0
"2024-06-18";10632;1;0.00963200;0
"2024-06-27";10329;6;0.10595200;0
"2024-06-29";10450;149;2.15756800;1
"2024-06-27";10031;6;2.56211200;2
"2024-06-23";10417;4;0.04816000;0
"2024-07-03";10645;0;0.00000000;0
"2024-06-26";10502;1426;19.14841600;3
"2024-06-26";10661;2;0.04816000;0
"2024-06-24";10712;1;0.01926400;0
"2024-06-18";10478;162;4.26697600;1
"2024-06-13";10592;33;1.17442976;6
"2024-06-25";10148;1;0.01926400;0
"2024-06-14";10328;2876;52.16691200;32
"2024-06-15";10469;3657;77.09491328;59
"2024-06-13";10427;1;0.00000000;0
"2024-06-27";10496;8;0.79945600;0
"2024-06-17";10501;1;0.02889600;0
"2024-06-30";10651;101;2.84144000;3
"2024-06-16";10600;1114;6.75203200;36
"2024-06-12";10143;61;2.32131200;1
"2024-07-01";10216;4;0.05779200;0
"2024-07-08";10451;0;0.00000000;0
"2024-06-26";10499;1;0.02889600;0
"2024-06-12";10615;24;0.00000000;0
"2024-06-20";10610;1;0.00000000;0
"2024-06-12";10537;0;0.00000000;0
"2024-06-13";10422;5;0.07705600;1
"2024-06-25";10451;238;2.87996800;0
"2024-06-16";10608;1;0.00000000;0
"2024-06-12";10458;155;4.03580800;1
"2024-06-19";10433;615;11.41392000;7
"2024-07-01";10670;1;0.05779200;0
"2024-06-14";10476;1;0.06742400;0
"2024-06-15";10594;2;0.00000000;0
"2024-06-16";10634;3;0.00963200;0
"2024-06-12";10421;1;0.00000000;0
"2024-07-01";10435;3;0.02889600;0
"2024-07-01";10455;83;0.91504000;1
"2024-06-23";10488;398;8.04272000;3
"2024-06-25";10168;178;3.09187200;0
"2024-06-22";10485;157;2.12867200;0
"2024-06-12";10581;85;0.34675200;2
"2024-06-28";10422;6;0.15411200;0
"2024-06-25";10658;3;0.00963200;0
"2024-06-12";10502;4176;92.69836800;9
"2024-06-30";10433;1;0.00963200;0
"2024-06-20";10474;2;0.04816000;0
"2024-06-24";10483;275;7.47443200;1
"2024-06-24";10603;7;0.06742400;0
"2024-07-05";10706;1008;8.98665600;3
"2024-06-12";10144;1;0.00963200;0
"2024-07-01";10222;145;1.25196736;8
"2024-06-14";10499;277;5.11459200;0
"2024-07-08";10502;0;0.00000000;0
"2024-06-25";10618;39;0.36563072;4
"2024-06-22";10604;4;0.05779200;0
"2024-06-20";10332;1;0.03852800;0
"2024-06-11";10585;293;1.02099200;4
"2024-06-19";10042;10;0.00000000;0
"2024-06-12";10575;3;0.03852800;0
"2024-06-29";10654;191;4.54630400;1
"2024-06-27";10422;15;0.80908800;0
"2024-06-26";10479;0;0.00000000;0
"2024-06-18";10476;1;0.62608000;0
"2024-07-07";10641;0;0.00000000;0
"2024-06-11";10502;4723;92.66947200;9
"2024-06-14";10578;30;0.07705600;0
"2024-06-11";10483;244;9.62236800;0
"2024-06-25";10502;1337;19.63001600;5
"2024-06-25";10595;1066;11.49136128;78
"2024-07-04";10640;4;0.13484800;0
"2024-07-01";10650;230;5.32649600;0
"2024-06-26";10655;2;0.01916768;0
"2024-06-21";10216;414;5.39392000;39
"2024-06-17";10441;1;0.07705600;0
"2024-06-12";10447;1;0.02889600;0
"2024-06-28";10222;310;2.47503872;15
"2024-06-27";10460;16;0.26006400;0
"2024-06-18";10450;307;5.05680000;1
"2024-06-16";10614;10;0.00963200;0
"2024-06-13";10615;4;0.00000000;0
"2024-06-11";10619;38;0.01926400;0
"2024-06-23";10170;95;1.57001600;0
"2024-06-14";10634;16;0.14448000;1
"2024-07-05";10469;0;0.00000000;0
"2024-06-27";10148;46;1.46406400;0
"2024-06-26";10244;1;0.00963200;0
"2024-06-22";10641;1179;29.62803200;35
"2024-06-27";10647;12;0.37564800;0
"2024-07-05";10467;1599;20.15014400;6
"2024-06-13";10499;119;2.80291200;0
"2024-06-23";10608;109;0.00000000;0
"2024-06-20";10434;1044;32.80659200;17
"2024-06-19";10626;13;0.08668800;0
"2024-06-19";10328;3;0.73203200;0
"2024-06-13";10578;35;0.11558400;0
"2024-06-18";10144;556;12.21337600;1
"2024-06-12";10036;129;47.01379200;19
"2024-06-14";10462;0;0.00000000;0
"2024-06-19";10468;619;19.36995200;12
"2024-06-13";10586;17;0.01926400;0
"2024-06-13";10611;421;3.00518400;17
"2024-06-28";10671;1;0.03852800;0
"2024-06-28";10691;10;13.96697792;8
"2024-07-01";10648;3;0.00000000;0
"2024-06-11";10540;0;0.00000000;0
"2024-06-17";10042;14;0.00000000;0
"2024-06-25";10445;70;1.63744000;0
"2024-06-26";10031;6;10.09433600;2
"2024-06-24";10656;2;0.01926400;0
"2024-06-17";10433;413;8.73622400;11
"2024-06-24";10469;626;11.00937600;8
"2024-06-23";10642;6;0.19264000;1
"2024-06-16";10597;5;0.00000000;0
"2024-06-20";10233;372;13.06099200;0
"2024-06-25";10488;358;8.11014400;0
"2024-06-15";10600;3;0.02889600;0
"2024-06-12";10427;3;0.00963200;2
"2024-06-11";10639;5;0.06742400;0
"2024-06-22";-3;0;0.00000000;0
"2024-06-24";10605;1;0.00000000;0
"2024-06-21";10222;129;1.06895936;5
"2024-06-16";10480;77;2.29241600;1
"2024-06-12";10174;1143;31.42921600;1
"2024-06-11";10469;4037;68.30051200;47
"2024-06-27";10618;445;4.18076960;30
"2024-06-13";10467;293;4.97011200;1
"2024-06-25";10496;64;1.60854400;0
"2024-06-16";10174;1370;35.27238400;5
"2024-06-25";10417;4;0.04816000;0
"2024-06-19";10427;255;6.30896000;1
"2024-06-28";10663;1;0.00000000;0
"2024-06-22";10483;348;6.11632000;2
"2024-06-12";10583;92;1.23289600;2
"2024-06-15";10477;1;0.00963200;0
"2024-06-20";10624;1822;13.66790432;107
"2024-06-28";10659;148;3.67942400;0
"2024-06-28";10665;2;0.07705600;0
"2024-06-12";10328;14;0.39491200;0
"2024-06-17";10469;7;0.18300800;0
"2024-06-12";10589;46;0.00963200;0
"2024-07-06";10706;150;29.78156608;15
"2024-06-14";10144;1;0.02889600;0
"2024-07-01";10330;6;0.16374400;0
"2024-06-11";10599;5;0.00000000;0
"2024-06-23";10168;168;2.64880000;0
"2024-06-24";10018;1;0.00963200;1
"2024-06-20";10610;2;0.00963200;0
"2024-07-04";10674;5;0.26969600;1
"2024-06-23";10018;3;0.00963200;1
"2024-06-16";10328;4;0.06742400;0
"2024-06-16";10595;2;0.02889600;0
"2024-06-18";10438;92;3.64089600;1
"2024-06-16";10636;9;0.00963200;0
"2024-06-29";10472;4;0.05779200;0
"2024-06-12";10498;1;0.00963200;0
"2024-06-23";10622;1;0.00000000;0
"2024-07-01";10662;3;0.00000000;0
"2024-07-03";10472;0;0.00000000;0
"2024-06-23";10602;1;0.00963200;0
"2024-06-13";10473;1;0.01926400;0
"2024-06-14";10458;188;4.61372800;0
"2024-06-27";10462;0;0.00000000;0
"2024-06-25";10170;1;0.01926400;0
"2024-06-18";10436;62;1.48332800;0
"2024-07-08";10176;0;0.00000000;0
"2024-06-24";10447;60;0.83798400;0
"2024-06-20";10462;215;8.63990400;0
"2024-06-24";10455;43;0.96320000;0
"2024-06-16";10330;3;0.00000000;0
"2024-06-17";10439;1;0.06742400;0
"2024-06-22";10167;1;0.00963200;0
"2024-06-24";10441;3;0.13484800;0
"2024-06-21";10451;236;3.92985600;0
"2024-06-29";10640;1;0.00000000;0
"2024-06-19";10634;8;0.08668800;2
"2024-06-22";10256;127;2.33094400;1
"2024-06-28";10444;0;0.00000000;0
"2024-06-16";10492;231;6.50160000;1
"2024-06-17";10617;3;0.00963200;0
"2024-07-03";10458;6;0.14448000;1
"2024-06-29";10648;2;0.01926400;0
"2024-06-12";10603;1;0.00000000;0
"2024-06-18";10503;0;0.00000000;0
"2024-06-18";10618;2;0.01926400;0
"2024-06-26";10627;3;0.00963200;0
"2024-06-11";10451;1020;20.26572800;3
"2024-06-27";10122;0;0.00000000;0
"2024-06-29";10470;154;2.21536000;1
"2024-06-19";10595;1;0.00963200;0
"2024-06-15";10171;3;0.03852800;0
"2024-06-22";10647;315;5.93331200;7
"2024-06-11";10222;84;0.68377568;7
